Prix,Année,Boite,Carburant,secteur,kilometrage,marque,model,nbr de portes,origine,premiére main,puissance fiscale,état,km_min,km_max,km_moyen,km_binned
125000.0,2009,Manuelle,Diesel,Oulfa,350 000 - 399 999,MERCEDES-BENZ,Classe C,5.0,Dédouanée,Non,9.0,Très bon,350000,399999,374999.5,300k-400k
198000.0,2022,Automatique,Diesel,Oulfa,140 000 - 149 999,RENAULT,Megane 4,5.0,WW au Maroc,Non,6.0,Excellent,140000,149999,144999.5,100k-150k
320000.0,2019,Automatique,Electrique,Aïn Chock,160 000 - 169 999,TESLA,Model 3,5.0,Pas encore dédouanée,Oui,6.0,Excellent,160000,169999,164999.5,150k-200k
118000.0,2022,Automatique,Essence,Hay Hassani,100 000 - 109 999,DACIA,Logan,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
66000.0,2006,Manuelle,Essence,Hay Mohammadi,80 000 - 84 999,MERCEDES-BENZ,Classe B,5.0,WW au Maroc,Non,9.0,Excellent,80000,84999,82499.5,50k-100k
251018.85849056605,2022,Automatique,Diesel,Aïn Chock,60 000 - 64 999,MERCEDES-BENZ,220,5.0,WW au Maroc,Oui,8.0,Très bon,60000,64999,62499.5,50k-100k
72000.0,2007,Manuelle,Diesel,Oulfa,200 000 - 249 999,FORD,Focus,5.0,WW au Maroc,Non,7.0,Très bon,200000,249999,224999.5,200k-300k
15000.0,1995,Manuelle,Essence,Al Fida,250 000 - 299 999,FIAT,Uno,5.0,WW au Maroc,Non,6.0,Très bon,250000,299999,274999.5,200k-300k
100000.0,2015,Manuelle,Diesel,Sidi Moumen,140 000 - 149 999,FORD,Focus,5.0,WW au Maroc,Non,6.0,Très bon,140000,149999,144999.5,100k-150k
63000.0,2012,Manuelle,Essence,Ain Sebaa,120 000 - 129 999,HYUNDAI,I 10,5.0,WW au Maroc,Non,6.0,Excellent,120000,129999,124999.5,100k-150k
177000.0,2013,Automatique,Diesel,Ain Sebaa,200 000 - 249 999,BMW,Série 5,5.0,WW au Maroc,Non,8.0,Très bon,200000,249999,224999.5,200k-300k
170000.0,2011,Manuelle,Diesel,Aïn Chock,110 000 - 119 999,MERCEDES-BENZ,Classe C,5.0,Dédouanée,Oui,11.0,Excellent,110000,119999,114999.5,100k-150k
32000.0,2004,Manuelle,Essence,Sidi Moumen,300 000 - 349 999,MAZDA,Mazda 6,5.0,WW au Maroc,Non,11.0,Excellent,300000,349999,324999.5,300k-400k
122000.0,2018,Manuelle,Diesel,Hay Mohammadi,100 000 - 109 999,FORD,Fiesta,5.0,WW au Maroc,Oui,6.0,Très bon,100000,109999,104999.5,100k-150k
326108.20465116284,2024,Automatique,Diesel,Ben M'sick,5 000 - 9 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Excellent,5000,9999,7499.5,0-50k
326108.2046511628,2021,Manuelle,Diesel,Ben M'sick,120 000 - 129 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Excellent,120000,129999,124999.5,100k-150k
251018.85849056605,2018,Automatique,Diesel,Ben M'sick,190 000 - 199 999,MERCEDES-BENZ,220,5.0,Dédouanée,Oui,9.0,Excellent,190000,199999,194999.5,150k-200k
36000.0,1993,Manuelle,Diesel,Aïn Chock,200 000 - 249 999,VOLKSWAGEN,Golf 3,5.0,Dédouanée,Non,8.0,Très bon,200000,249999,224999.5,200k-300k
140000.0,2019,Manuelle,Diesel,Aïn Chock,100 000 - 109 999,RENAULT,Kangoo,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
90000.0,2018,Manuelle,Diesel,Autre secteur,200 000 - 249 999,PEUGEOT,Partner,5.0,WW au Maroc,Oui,6.0,Excellent,200000,249999,224999.5,200k-300k
55000.0,2004,Manuelle,Diesel,Al Qods,200 000 - 249 999,RENAULT,Laguna,5.0,WW au Maroc,Oui,7.0,Bon,200000,249999,224999.5,200k-300k
163000.0,2020,Automatique,Diesel,Errahma,160 000 - 169 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,160000,169999,164999.5,150k-200k
480000.0,2023,Automatique,Diesel,Anfa,10 000 - 14 999,MERCEDES-BENZ,220,5.0,WW au Maroc,Oui,8.0,Excellent,10000,14999,12499.5,0-50k
159984.57692307694,2024,Manuelle,Diesel,Maarif,30 000 - 34 999,FORD,Transit,3.0,WW au Maroc,Oui,9.0,Excellent,30000,34999,32499.5,0-50k
129000.0,2016,Manuelle,Diesel,Oulfa,95 000 - 99 999,DS,Ds 4,5.0,WW au Maroc,Non,6.0,Très bon,95000,99999,97499.5,50k-100k
230000.0,2021,Automatique,Diesel,Hay Laymouna,70 000 - 74 999,FORD,Focus,5.0,WW au Maroc,Oui,6.0,Excellent,70000,74999,72499.5,50k-100k
153000.0,2022,Manuelle,Diesel,Oulfa,10 000 - 14 999,DACIA,Logan,5.0,WW au Maroc,Non,6.0,Neuf,10000,14999,12499.5,0-50k
153000.0,2022,Manuelle,Diesel,Oulfa,15 000 - 19 999,DACIA,Logan,5.0,WW au Maroc,Non,6.0,Très bon,15000,19999,17499.5,0-50k
285000.0,2020,Automatique,Diesel,Belvédère,170 000 - 179 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,8.0,Excellent,170000,179999,174999.5,150k-200k
89000.0,2015,Manuelle,Diesel,Anfa,190 000 - 199 999,NISSAN,Note,5.0,WW au Maroc,Oui,6.0,Excellent,190000,199999,194999.5,150k-200k
364558.39361702127,2024,Automatique,Diesel,Aïn Chock,15 000 - 19 999,VOLKSWAGEN,Golf 8,5.0,Importée neuve,Oui,8.0,Excellent,15000,19999,17499.5,0-50k
203577.62732919256,2017,Automatique,Diesel,Mers Sultan,150 000 - 159 999,VOLKSWAGEN,Golf 7,5.0,Dédouanée,Non,8.0,Excellent,150000,159999,154999.5,150k-200k
108000.0,2013,Manuelle,Diesel,Sidi Moumen,170 000 - 179 999,DACIA,Dokker,5.0,WW au Maroc,Non,6.0,Très bon,170000,179999,174999.5,150k-200k
62000.0,2013,Manuelle,Essence,Sidi Moumen,10 000 - 14 999,CHEVROLET,Spark,5.0,WW au Maroc,Non,6.0,Excellent,10000,14999,12499.5,0-50k
170000.0,2010,Automatique,Diesel,Maârif Extension,130 000 - 139 999,PORSCHE,Cayenne,5.0,Importée neuve,Non,12.0,Bon,130000,139999,134999.5,100k-150k
185000.0,2016,Automatique,Diesel,Autre secteur,130 000 - 139 999,VOLKSWAGEN,Passat Cc,5.0,WW au Maroc,Oui,8.0,Excellent,130000,139999,134999.5,100k-150k
145000.0,2017,Automatique,Diesel,Hay Mohammadi,190 000 - 199 999,FORD,Fusion,5.0,WW au Maroc,Non,8.0,Très bon,190000,199999,194999.5,150k-200k
185000.0,2015,Automatique,Diesel,Aïn Chock,200 000 - 249 999,BMW,Série 3,5.0,WW au Maroc,Oui,8.0,Excellent,200000,249999,224999.5,200k-300k
230000.0,2018,Automatique,Diesel,Sidi Bernoussi,200 000 - 249 999,HYUNDAI,Tucson,5.0,WW au Maroc,Non,7.0,Excellent,200000,249999,224999.5,200k-300k
326108.2046511628,2022,Automatique,Diesel,Sidi Bernoussi,25 000 - 29 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Oui,8.0,Excellent,25000,29999,27499.5,0-50k
105000.0,2021,Manuelle,Diesel,Aïn Borja,190 000 - 199 999,FIAT,Doblo,5.0,WW au Maroc,Oui,6.0,Excellent,190000,199999,194999.5,150k-200k
320000.0,2021,Automatique,Diesel,Aïn Chock,55 000 - 59 999,MERCEDES-BENZ,Classe A,5.0,Dédouanée,Oui,8.0,Excellent,55000,59999,57499.5,50k-100k
90000.0,2011,Manuelle,Diesel,Hay Hassani,25 000 - 29 999,RENAULT,Scenic,5.0,WW au Maroc,Oui,6.0,Très bon,25000,29999,27499.5,0-50k
360000.0,2017,Automatique,Diesel,Oulfa,140 000 - 149 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Non,12.0,Excellent,140000,149999,144999.5,100k-150k
330500.0,2018,Automatique,Diesel,Ben M'sick,140 000 - 149 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Excellent,140000,149999,144999.5,100k-150k
185000.0,2021,Automatique,Diesel,Maarif,45 000 - 49 999,OPEL,Crossland X,5.0,WW au Maroc,Oui,6.0,Excellent,45000,49999,47499.5,0-50k
380000.0,2025,Automatique,Hybride,Casablanca Finance City,5 000 - 9 999,RENAULT,Austral,5.0,WW au Maroc,Oui,9.0,Neuf,5000,9999,7499.5,0-50k
150000.0,2012,Automatique,Diesel,Bourgogne,200 000 - 249 999,AUDI,A6,5.0,WW au Maroc,Non,8.0,Très bon,200000,249999,224999.5,200k-300k
190000.0,2020,Automatique,Essence,Florida,45 000 - 49 999,NISSAN,Juke,5.0,WW au Maroc,Non,6.0,Excellent,45000,49999,47499.5,0-50k
125000.0,2022,Automatique,Essence,Aïn Chock,65 000 - 69 999,FIAT,500,3.0,WW au Maroc,Oui,7.0,Très bon,65000,69999,67499.5,50k-100k
70000.0,2008,Manuelle,Diesel,Ain Sebaa,35 000 - 39 999,RENAULT,Kangoo,5.0,WW au Maroc,Non,7.0,Très bon,35000,39999,37499.5,0-50k
54925.0,2002,Manuelle,Diesel,Ben M'sick,50 000 - 54 999,PEUGEOT,307,5.0,WW au Maroc,Non,6.0,Très bon,50000,54999,52499.5,50k-100k
118000.0,2020,Manuelle,Diesel,Aïn Chock,160 000 - 169 999,RENAULT,Clio,5.0,WW au Maroc,Non,6.0,Excellent,160000,169999,164999.5,150k-200k
126000.0,2018,Automatique,Essence,Aïn Chock,80 000 - 84 999,FIAT,500,3.0,WW au Maroc,Oui,6.0,Excellent,80000,84999,82499.5,50k-100k
30000.0,1997,Manuelle,Diesel,Sidi Moumen,30 000 - 34 999,PEUGEOT,306,5.0,Dédouanée,Non,8.0,Excellent,30000,34999,32499.5,0-50k
33000.0,2004,Manuelle,Essence,Errahma,10 000 - 14 999,CITROEN,Xsara,5.0,WW au Maroc,Non,8.0,Excellent,10000,14999,12499.5,0-50k
335390.27210884355,2018,Automatique,Diesel,2 Mars,110 000 - 119 999,MERCEDES-BENZ,Classe E,5.0,WW au Maroc,Oui,8.0,Excellent,110000,119999,114999.5,100k-150k
400000.0,2019,Automatique,Essence,Hay Mohammadi,100 000 - 109 999,ROVER,Range Rover,3.0,WW au Maroc,Oui,8.0,Très bon,100000,109999,104999.5,100k-150k
105000.0,2012,Manuelle,Diesel,Aïn Chock,140 000 - 149 999,DACIA,Duster,5.0,WW au Maroc,Non,6.0,Bon,140000,149999,144999.5,100k-150k
58000.0,2002,Manuelle,Diesel,Sidi Bernoussi,300 000 - 349 999,AUDI,A4,5.0,Dédouanée,Non,8.0,Très bon,300000,349999,324999.5,300k-400k
123500.0,2022,Manuelle,Diesel,Sidi Moumen,70 000 - 74 999,DACIA,Sandero,5.0,WW au Maroc,Non,6.0,Excellent,70000,74999,72499.5,50k-100k
127000.0,2021,Manuelle,Diesel,Aïn Chock,70 000 - 74 999,DACIA,Logan,5.0,WW au Maroc,Oui,6.0,Excellent,70000,74999,72499.5,50k-100k
420000.0,2015,Automatique,Diesel,Oasis,180 000 - 189 999,PORSCHE,Cayenne,5.0,Importée neuve,Non,12.0,Très bon,180000,189999,184999.5,150k-200k
170000.0,2017,Automatique,Diesel,Belvédère,75 000 - 79 999,ALFA ROMEO,Giulietta,5.0,WW au Maroc,Non,6.0,Très bon,75000,79999,77499.5,50k-100k
235000.0,2022,Automatique,Hybride,Ben M'sick,60 000 - 64 999,TOYOTA,Yaris,5.0,WW au Maroc,Oui,9.0,Très bon,60000,64999,62499.5,50k-100k
364558.3936170212,2021,Automatique,Diesel,Californie,140 000 - 149 999,VOLKSWAGEN,Golf 8,5.0,Dédouanée,Oui,8.0,Excellent,140000,149999,144999.5,100k-150k
400000.0,2025,Automatique,Diesel,Anfa,0 - 4 999,MERCEDES-BENZ,Classe Glc,5.0,Importée neuve,Oui,8.0,Excellent,0,4999,2499.5,0-50k
120000.0,2011,Manuelle,Diesel,Abdelmoumen,200 000 - 249 999,VOLKSWAGEN,Passat Cc,5.0,WW au Maroc,Non,15.0,Très bon,200000,249999,224999.5,200k-300k
145998.0,2016,Manuelle,Diesel,Aïn Chock,160 000 - 169 999,FORD,Fusion,5.0,WW au Maroc,Non,8.0,Excellent,160000,169999,164999.5,150k-200k
65000.0,2008,Manuelle,Diesel,Ben M'sick,25 000 - 29 999,BMW,Série 3,5.0,WW au Maroc,Oui,8.0,Très bon,25000,29999,27499.5,0-50k
19000.0,1985,Manuelle,Essence,2 Mars,10 000 - 14 999,RENAULT,Super 5,5.0,WW au Maroc,Non,5.0,Excellent,10000,14999,12499.5,0-50k
155000.0,2019,Manuelle,Essence,Oulfa,0 - 4 999,CITROEN,2 Cv,3.0,WW au Maroc,Non,4.0,Excellent,0,4999,2499.5,0-50k
25000.0,1998,Manuelle,Essence,2 Mars,25 000 - 29 999,PEUGEOT,306,5.0,WW au Maroc,Non,8.0,Très bon,25000,29999,27499.5,0-50k
370000.0,2018,Automatique,Diesel,Oasis,140 000 - 149 999,MASERATI,Ghibli,5.0,WW au Maroc,Non,12.0,Excellent,140000,149999,144999.5,100k-150k
130000.0,2020,Manuelle,Diesel,Oulfa,100 000 - 109 999,DACIA,Logan,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
179000.0,2019,Manuelle,Diesel,Hay Chrifa,75 000 - 79 999,HYUNDAI,H-100,3.0,WW au Maroc,Oui,8.0,Très bon,75000,79999,77499.5,50k-100k
110000.0,2018,Manuelle,Diesel,Sidi Moumen,90 000 - 94 999,DACIA,Sandero,5.0,WW au Maroc,Non,6.0,Très bon,90000,94999,92499.5,50k-100k
375000.0,2019,Automatique,Diesel,Oulfa,100 000 - 109 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Non,12.0,Très bon,100000,109999,104999.5,100k-150k
285000.0,2015,Automatique,Diesel,Al Qods,200 000 - 249 999,BMW,X4,5.0,WW au Maroc,Non,8.0,Excellent,200000,249999,224999.5,200k-300k
118500.0,2021,Manuelle,Diesel,Anfa,75 000 - 79 999,RENAULT,Clio,5.0,WW au Maroc,Non,6.0,Excellent,75000,79999,77499.5,50k-100k
214555.55555555556,2019,Manuelle,Diesel,Oulfa,100 000 - 109 999,TOYOTA,Hilux,5.0,WW au Maroc,Oui,10.0,Neuf,100000,109999,104999.5,100k-150k
138000.0,2023,Manuelle,Essence,Ain Sebaa,5 000 - 9 999,HYUNDAI,I 20,5.0,WW au Maroc,Oui,8.0,Excellent,5000,9999,7499.5,0-50k
112000.0,2008,Automatique,Diesel,Oulfa,200 000 - 249 999,VOLKSWAGEN,Touran,5.0,Dédouanée,Non,8.0,Très bon,200000,249999,224999.5,200k-300k
142000.0,2019,Manuelle,Diesel,Sbata,110 000 - 119 999,HYUNDAI,I 20,5.0,Dédouanée,Oui,7.0,Excellent,110000,119999,114999.5,100k-150k
56500.0,2008,Manuelle,Essence,Ain Sebaa,55 000 - 59 999,FIAT,Punto,5.0,WW au Maroc,Non,6.0,Excellent,55000,59999,57499.5,50k-100k
100000.0,2005,Automatique,Essence,Bourgogne,170 000 - 179 999,MERCEDES-BENZ,Classe Ml,5.0,Dédouanée,Non,20.0,Très bon,170000,179999,174999.5,150k-200k
190000.0,2018,Automatique,Diesel,Aïn Chock,140 000 - 149 999,OPEL,Insignia,5.0,WW au Maroc,Oui,8.0,Très bon,140000,149999,144999.5,100k-150k
184857.0,2017,Manuelle,Diesel,Ben M'sick,170 000 - 179 999,TOYOTA,Prado,5.0,WW au Maroc,Non,13.0,Très bon,170000,179999,174999.5,150k-200k
125000.0,2012,Automatique,Diesel,Sidi Othmane,180 000 - 189 999,HYUNDAI,Santa Fe,5.0,WW au Maroc,Non,9.0,Neuf,180000,189999,184999.5,150k-200k
400000.0,2024,Automatique,Diesel,Aïn Chock,0 - 4 999,MERCEDES-BENZ,Classe Glc,5.0,Importée neuve,Oui,9.0,Excellent,0,4999,2499.5,0-50k
183000.0,2022,Automatique,Diesel,Autre secteur,50 000 - 54 999,CITROEN,C3,5.0,WW au Maroc,Oui,6.0,Excellent,50000,54999,52499.5,50k-100k
130000.0,2022,Manuelle,Diesel,Ain Sebaa,70 000 - 74 999,DACIA,Sandero,5.0,WW au Maroc,Oui,6.0,Excellent,70000,74999,72499.5,50k-100k
413000.0,2021,Automatique,Diesel,Sidi Maarouf,75 000 - 79 999,VOLKSWAGEN,Golf 8,5.0,Importée neuve,Non,8.0,Excellent,75000,79999,77499.5,50k-100k
57000.0,2005,Automatique,Diesel,Hay Hassani,250 000 - 299 999,FORD,Focus,5.0,WW au Maroc,Non,7.0,Excellent,250000,299999,274999.5,200k-300k
65000.0,2010,Manuelle,Diesel,Centre Ville,190 000 - 199 999,RENAULT,Kangoo,5.0,WW au Maroc,Non,6.0,Excellent,190000,199999,194999.5,150k-200k
34000.0,1995,Manuelle,Essence,Errahma,110 000 - 119 999,PEUGEOT,205,5.0,WW au Maroc,Non,7.0,Correct,110000,119999,114999.5,100k-150k
524799.9555555555,2021,Automatique,Hybride,Aïn Diab,60 000 - 64 999,MERCEDES-BENZ,Classe Gle,5.0,Importée neuve,Oui,8.0,Excellent,60000,64999,62499.5,50k-100k
29000.0,2000,Manuelle,Essence,Sidi Othmane,0 - 4 999,SEAT,Cordoba,5.0,WW au Maroc,Non,8.0,Bon,0,4999,2499.5,0-50k
55000.0,2008,Manuelle,Diesel,Sidi Othmane,200 000 - 249 999,SSANGYONG,Kyron,5.0,WW au Maroc,Oui,8.0,Très bon,200000,249999,224999.5,200k-300k
96925.89230769231,2016,Manuelle,Diesel,Anfa,120 000 - 129 999,FORD,Fiesta,5.0,WW au Maroc,Oui,6.0,Excellent,120000,129999,124999.5,100k-150k
214555.55555555553,2019,Manuelle,Diesel,Hay Hassani,85 000 - 89 999,TOYOTA,Hilux,5.0,WW au Maroc,Oui,10.0,Neuf,85000,89999,87499.5,50k-100k
145411.76470588235,2014,Automatique,Diesel,Ain Sebaa,160 000 - 169 999,MINI,Country Man,5.0,WW au Maroc,Oui,8.0,Excellent,160000,169999,164999.5,150k-200k
125000.0,2011,Automatique,Diesel,Derb Ghallef,180 000 - 189 999,LAND ROVER,Range Rover,5.0,Dédouanée,Non,12.0,Très bon,180000,189999,184999.5,150k-200k
60000.0,2003,Manuelle,Diesel,Ben M'sick,15 000 - 19 999,RENAULT,Megane,5.0,WW au Maroc,Oui,6.0,Excellent,15000,19999,17499.5,0-50k
190000.0,2013,Manuelle,Diesel,Almaz,200 000 - 249 999,AUDI,A3,5.0,Dédouanée,Non,8.0,Excellent,200000,249999,224999.5,200k-300k
120000.0,2014,Manuelle,Diesel,Autre secteur,160 000 - 169 999,RENAULT,Captur,5.0,WW au Maroc,Oui,6.0,Très bon,160000,169999,164999.5,150k-200k
203577.62732919253,2015,Automatique,Diesel,Ain Sebaa,190 000 - 199 999,VOLKSWAGEN,Golf 7,5.0,Dédouanée,Non,8.0,Excellent,190000,199999,194999.5,150k-200k
160000.0,2017,Automatique,Diesel,Centre Ville,95 000 - 99 999,FORD,Fusion,5.0,WW au Maroc,Non,8.0,Excellent,95000,99999,97499.5,50k-100k
320000.0,2018,Automatique,Diesel,C.I.L,75 000 - 79 999,BMW,Série 4,5.0,WW au Maroc,Oui,8.0,Excellent,75000,79999,77499.5,50k-100k
145000.0,2014,Automatique,Diesel,Anfa,140 000 - 149 999,OPEL,Insignia,5.0,WW au Maroc,Oui,8.0,Excellent,140000,149999,144999.5,100k-150k
130000.0,2013,Automatique,Diesel,Anfa,200 000 - 249 999,SKODA,Superb,5.0,WW au Maroc,Oui,8.0,Très bon,200000,249999,224999.5,200k-300k
86000.0,2010,Manuelle,Diesel,Ain Sebaa,200 000 - 249 999,PEUGEOT,308,5.0,Importée neuve,Non,6.0,Excellent,200000,249999,224999.5,200k-300k
76000.0,2004,Manuelle,Essence,Hay Hassani,140 000 - 149 999,TOYOTA,Corolla Verso,5.0,WW au Maroc,Non,9.0,Bon,140000,149999,144999.5,100k-150k
127000.0,2022,Automatique,Essence,Ain Sebaa,65 000 - 69 999,FIAT,500,5.0,WW au Maroc,Oui,6.0,Excellent,65000,69999,67499.5,50k-100k
240000.0,2019,Automatique,Diesel,2 Mars,150 000 - 159 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Oui,12.0,Très bon,150000,159999,154999.5,150k-200k
214555.55555555556,2019,Manuelle,Diesel,Oulfa,100 000 - 109 999,TOYOTA,Hilux,5.0,WW au Maroc,Oui,10.0,Excellent,100000,109999,104999.5,100k-150k
160454.54545454544,2021,Manuelle,Diesel,Oulfa,70 000 - 74 999,MITSUBISHI,L200,5.0,WW au Maroc,Oui,10.0,Excellent,70000,74999,72499.5,50k-100k
65000.0,2008,Manuelle,Diesel,Ain Sebaa,250 000 - 299 999,PEUGEOT,407,5.0,Dédouanée,Oui,8.0,Très bon,250000,299999,274999.5,200k-300k
210000.0,2018,Automatique,Diesel,Ain Sebaa,130 000 - 139 999,FORD,Kuga,5.0,WW au Maroc,Non,8.0,Excellent,130000,139999,134999.5,100k-150k
60000.0,2009,Manuelle,Essence,Aïn Chock,70 000 - 74 999,HYUNDAI,I 10,5.0,WW au Maroc,Non,6.0,Très bon,70000,74999,72499.5,50k-100k
31000.0,1997,Manuelle,Essence,Bournazil,30 000 - 34 999,PEUGEOT,106,3.0,Dédouanée,Non,6.0,Excellent,30000,34999,32499.5,0-50k
215000.0,2019,Automatique,Essence,Aïn Chock,60 000 - 64 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,10.0,Très bon,60000,64999,62499.5,50k-100k
86000.0,2008,Automatique,Diesel,Bourgogne,200 000 - 249 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Non,11.0,Excellent,200000,249999,224999.5,200k-300k
172000.0,2021,Manuelle,Diesel,Sidi Bernoussi,110 000 - 119 999,PEUGEOT,308,5.0,WW au Maroc,Oui,6.0,Excellent,110000,119999,114999.5,100k-150k
170000.0,2016,Manuelle,Diesel,Maarif,120 000 - 129 999,VOLKSWAGEN,Passat,5.0,WW au Maroc,Oui,8.0,Très bon,120000,129999,124999.5,100k-150k
52000.0,2004,Manuelle,Essence,Bournazil,160 000 - 169 999,HONDA,Civic,5.0,WW au Maroc,Non,9.0,Bon,160000,169999,164999.5,150k-200k
108000.0,2018,Automatique,Essence,Aïn Chock,60 000 - 64 999,FIAT,500,3.0,WW au Maroc,Non,7.0,Très bon,60000,64999,62499.5,50k-100k
193000.0,2019,Manuelle,Diesel,Longchamps,120 000 - 129 999,PEUGEOT,3008,5.0,WW au Maroc,Non,8.0,Très bon,120000,129999,124999.5,100k-150k
60000.0,2002,Automatique,Diesel,Maarif,300 000 - 349 999,MERCEDES-BENZ,Classe Ml,5.0,Dédouanée,Non,11.0,Très bon,300000,349999,324999.5,300k-400k
115000.0,2020,Manuelle,Essence,Ain Sebaa,25 000 - 29 999,OPEL,Adam,3.0,WW au Maroc,Oui,6.0,Excellent,25000,29999,27499.5,0-50k
57000.0,2014,Manuelle,Essence,Autre secteur,200 000 - 249 999,FIAT,Panda,5.0,WW au Maroc,Non,7.0,Bon,200000,249999,224999.5,200k-300k
110000.0,2011,Manuelle,Diesel,Aïn Borja,160 000 - 169 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Très bon,160000,169999,164999.5,150k-200k
55000.0,2006,Manuelle,Diesel,Ain Sebaa,400 000 - 449 999,VOLKSWAGEN,Polo,5.0,WW au Maroc,Non,8.0,Bon,400000,449999,424999.5,400k-500k
185000.0,2013,Automatique,Diesel,Aïn Chock,170 000 - 179 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Non,8.0,Très bon,170000,179999,174999.5,150k-200k
360000.0,2019,Automatique,Diesel,Maarif,100 000 - 109 999,BMW,Série 5,5.0,WW au Maroc,Oui,8.0,Excellent,100000,109999,104999.5,100k-150k
497279.0697674419,2023,Automatique,Essence,Roches Noires,15 000 - 19 999,PORSCHE,Macan,5.0,Dédouanée,Oui,11.0,Excellent,15000,19999,17499.5,0-50k
245000.0,2018,Automatique,Diesel,Aïn Diab,10 000 - 14 999,AUDI,A3,5.0,Dédouanée,Oui,8.0,Excellent,10000,14999,12499.5,0-50k
250000.0,2015,Automatique,Diesel,Californie,120 000 - 129 999,BMW,Série 4,3.0,WW au Maroc,Oui,8.0,Très bon,120000,129999,124999.5,100k-150k
160000.0,2019,Automatique,Diesel,Anfa,70 000 - 74 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,70000,74999,72499.5,50k-100k
132000.0,2018,Manuelle,Diesel,Bournazil,250 000 - 299 999,FORD,Tourneo,5.0,WW au Maroc,Non,6.0,Excellent,250000,299999,274999.5,200k-300k
295000.0,2023,Manuelle,Diesel,Californie,40 000 - 44 999,SKODA,Octavia,5.0,Importée neuve,Oui,8.0,Très bon,40000,44999,42499.5,0-50k
142842.1052631579,2013,Manuelle,Essence,Errahma,200 000 - 249 999,HYUNDAI,H-100,3.0,WW au Maroc,Non,10.0,Excellent,200000,249999,224999.5,200k-300k
145000.0,2014,Manuelle,Diesel,Californie,130 000 - 139 999,VOLKSWAGEN,Passat,5.0,WW au Maroc,Oui,8.0,Excellent,130000,139999,134999.5,100k-150k
184000.0,2013,Automatique,Diesel,Centre Ville,190 000 - 199 999,AUDI,A5,5.0,Importée neuve,Non,8.0,Excellent,190000,199999,194999.5,150k-200k
180000.0,2018,Manuelle,Diesel,Hay Hassani,30 000 - 34 999,PEUGEOT,Partner,5.0,WW au Maroc,Non,6.0,Excellent,30000,34999,32499.5,0-50k
142842.10526315786,2013,Manuelle,Essence,Errahma,200 000 - 249 999,HYUNDAI,H-100,3.0,WW au Maroc,Non,10.0,Excellent,200000,249999,224999.5,200k-300k
35272.72727272727,2007,Manuelle,Essence,Sbata,0 - 4 999,CHEVROLET,Optra,5.0,WW au Maroc,Non,9.0,Excellent,0,4999,2499.5,0-50k
110000.0,2018,Manuelle,Diesel,Hay Mohammadi,10 000 - 14 999,NISSAN,Evalia,5.0,WW au Maroc,Oui,6.0,Excellent,10000,14999,12499.5,0-50k
165000.0,2022,Manuelle,Diesel,Sidi Bernoussi,40 000 - 44 999,DACIA,Lodgy,5.0,WW au Maroc,Oui,7.0,Excellent,40000,44999,42499.5,0-50k
48000.0,2002,Manuelle,Diesel,Aïn Chock,140 000 - 149 999,RENAULT,Megane,5.0,WW au Maroc,Non,7.0,Excellent,140000,149999,144999.5,100k-150k
105000.0,2015,Manuelle,Diesel,2 Mars,150 000 - 159 999,FIAT,500 L,5.0,WW au Maroc,Non,5.0,Très bon,150000,159999,154999.5,150k-200k
115000.0,2019,Manuelle,Diesel,Sidi Moumen,80 000 - 84 999,RENAULT,Clio,5.0,WW au Maroc,Oui,6.0,Très bon,80000,84999,82499.5,50k-100k
149000.0,2017,Automatique,Diesel,Sbata,20 000 - 24 999,MG,Mg4,5.0,WW au Maroc,Non,6.0,Excellent,20000,24999,22499.5,0-50k
259999.0,2023,Automatique,Diesel,Californie,45 000 - 49 999,CITROEN,C5,5.0,WW au Maroc,Oui,6.0,Excellent,45000,49999,47499.5,0-50k
42000.0,1994,Manuelle,Diesel,2 Mars,180 000 - 189 999,RENAULT,19,5.0,Dédouanée,Non,6.0,Très bon,180000,189999,184999.5,150k-200k
136998.0,2019,Automatique,Diesel,Sidi Maarouf,85 000 - 89 999,RENAULT,Clio,5.0,WW au Maroc,Oui,6.0,Très bon,85000,89999,87499.5,50k-100k
159000.0,2011,Automatique,Diesel,Belvédère,190 000 - 199 999,BMW,X3,5.0,WW au Maroc,Non,8.0,Excellent,190000,199999,194999.5,150k-200k
